EXPENDITURE,STO,PRICES,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,INSTR_ASSET,ACTIVITY,UNIT_MEASURE,TRANSFORMATION,TIME_FORMAT,REF_YEAR_PRICE,DECIMALS,TABLE_IDENTIFIER,UNIT_MULT,COMPILING_ORG,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS
cp012,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2018,10722,a,F
cp012,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2019,10961,a,F
cp012,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2020,11608,a,F
cp012,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2021,12250,a,F
cp012,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2022,11628,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1995,4873,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,5054,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,5149,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,5693,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,6221,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,6454,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2001,6881,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2002,6807,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2003,7283,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2004,7546,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2005,7897,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2006,8186,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2007,8349,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2008,8620,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2009,8832,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2010,8856,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2011,9090,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2012,9717,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2013,9576,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2014,9366,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2015,9337,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2016,9555,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2017,9890,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2018,10372,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2019,10961,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2020,11819,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2021,12524,a,F
cp012,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2022,13089,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,4866,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,5024,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,5460,g,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,6212,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,6532,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2001,6842,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2002,6805,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2003,7266,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2004,7595,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2005,7868,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2006,7864,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2007,8007,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2008,8399,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2009,8465,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2010,8361,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2011,8394,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2012,9302,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2013,9419,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2014,9384,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2015,9444,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2016,9705,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2017,9943,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2018,9988,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2019,10603,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2020,11608,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2021,12250,a,F
cp012,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2022,11628,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1995,55970,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1996,59054,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1997,61577,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1998,61835,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1999,61389,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2000,60054,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2001,59053,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2002,59750,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2003,60714,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2004,58887,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2005,59812,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2006,58408,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2007,57190,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2008,57286,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2009,56056,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2010,54780,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2011,53446,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2012,52111,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2013,52321,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2014,49997,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2015,48019,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2016,46590,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2017,47296,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2018,47927,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2019,46971,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2020,51526,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2021,49569,a,F
cp02,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2022,46463,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1995,26352,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,28623,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,30550,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,31303,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,32193,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,32638,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2001,32723,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2002,32525,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2003,33227,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2004,32455,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2005,33398,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2006,34859,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2007,33801,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2008,34825,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2009,37434,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2010,36991,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2011,41410,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2012,41250,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2013,42751,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2014,42217,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2015,40903,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2016,40521,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2017,44106,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2018,46478,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2019,46971,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2020,52828,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2021,52437,a,F
cp02,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2022,51087,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,27804,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,29846,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,30678,g,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,31077,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,31493,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2001,32094,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2002,33109,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2003,33050,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2004,32227,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2005,32965,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2006,32614,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2007,34132,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2008,33858,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2009,34077,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2010,36582,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2011,36090,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2012,40376,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2013,41416,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2014,40852,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2015,40547,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2016,39686,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2017,41135,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2018,44694,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2019,45551,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2020,51526,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2021,49569,a,F
cp02,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2022,46463,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1995,11623,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1996,13001,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1997,14312,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1998,14746,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,1999,15081,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2000,15575,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2001,15847,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2002,16576,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2003,17695,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2004,17672,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2005,18303,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2006,18442,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2007,19228,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2008,19293,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2009,18820,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2010,18664,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2011,18788,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2012,19045,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2013,20104,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2014,19279,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2015,19874,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2016,19899,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2017,21017,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2018,22003,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2019,22062,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2020,26065,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2021,24127,a,F
cp021,p31,l,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,2018.0,0,t0501,6,gb1,2022,21808,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1995,7751,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,8785,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,9719,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,10218,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,10563,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,10928,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2001,11117,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2002,11554,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2003,12529,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2004,12426,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2005,12577,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2006,12737,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2007,13318,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2008,13585,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2009,14339,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2010,14540,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2011,15901,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2012,16706,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2013,18564,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2014,17857,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2015,18300,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2016,18346,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2017,19994,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2018,21488,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2019,22062,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2020,26847,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2021,25514,a,F
cp021,p31,v,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2022,23292,a,F
cp021,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1996,8670,a,F
cp021,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1997,9671,a,F
cp021,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1998,10014,g,F
cp021,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,1999,10450,a,F
cp021,p31,y,a,n,gb,w2,s14,s1,d,_z,_z,xdc,n,p1y,,0,t0501,6,gb1,2000,10909,a,F
